C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_40_553.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_40_553.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_40_553.jpg,0,0,0,16.31818
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_40_636.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_40_636.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_40_636.jpg,0,0,0,16.18389
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_40_724.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_40_724.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_40_724.jpg,0,0,0,16.56783
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_40_867.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_40_867.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_40_867.jpg,0,0,0,15.79519
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_40_989.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_40_989.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_40_989.jpg,0,0,0,15.61682
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_070.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_070.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_070.jpg,0,0,0,15.50432
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_146.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_146.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_146.jpg,0,0,0,15.38623
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_230.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_230.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_230.jpg,0,0,0,15.26391
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_330.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_330.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_330.jpg,0,0,0,15.63374
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_424.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_424.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_424.jpg,0,0,0,15.51078
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_499.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_499.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_499.jpg,0,0,0,15.38859
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_603.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_603.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_603.jpg,0,0.1310518,0,14.71409
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_686.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_686.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_686.jpg,0,0.4374273,0,15.47701
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_792.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_792.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_792.jpg,0,0.711352,0,15.81807
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_844.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_844.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_844.jpg,0,0.9134046,0,16.54574
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_41_925.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_41_925.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_41_925.jpg,0,1,0,17.35117
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_016.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_016.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_016.jpg,-0.15,1,0,18.15961
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_101.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_101.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_101.jpg,0,1,0,18.96606
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_204.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_204.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_204.jpg,0,1,0,20.10755
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_283.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_283.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_283.jpg,0,1,0,20.90075
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_361.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_361.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_361.jpg,0,1,0,21.68816
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_447.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_447.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_447.jpg,0,1,0,22.4701
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_530.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_530.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_530.jpg,0,1,0,23.24856
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_619.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_619.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_619.jpg,0,1,0,24.21398
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_686.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_686.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_686.jpg,0,1,0,24.79661
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_767.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_767.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_767.jpg,0,1,0,25.56394
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_856.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_856.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_856.jpg,0,1,0,26.32555
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_42_950.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_42_950.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_42_950.jpg,-0.15,1,0,27.26005
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_022.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_022.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_022.jpg,-0.35,1,0,27.94032
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_090.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_090.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_090.jpg,0,1,0,28.48872
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_242.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_242.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_242.jpg,0,1,0,29.95612
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_367.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_367.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_367.jpg,0,1,0,30.19026
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_442.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_442.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_442.jpg,0,1,0,30.19029
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_525.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_525.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_525.jpg,0,1,0,30.19028
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_646.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_646.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_646.jpg,0,1,0,30.19029
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_722.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_722.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_722.jpg,-0.2,1,0,30.17963
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_798.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_798.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_798.jpg,-0.4,1,0,30.15746
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_884.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_884.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_884.jpg,0,1,0,30.18902
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_43_966.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_43_966.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_43_966.jpg,0,1,0,30.19021
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_034.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_034.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_034.jpg,0,1,0,30.19022
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_106.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_106.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_106.jpg,0,1,0,30.19028
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_196.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_196.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_196.jpg,0,1,0,30.19027
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_269.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_269.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_269.jpg,0,1,0,30.19029
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_342.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_342.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_342.jpg,0,1,0,30.19036
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_436.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_436.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_436.jpg,0,1,0,30.19031
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_511.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_511.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_511.jpg,0,1,0,30.19025
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_593.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_593.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_593.jpg,0,1,0,30.19031
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_666.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_666.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_666.jpg,0,1,0,30.19033
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_750.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_750.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_750.jpg,0,1,0,30.19034
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_845.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_845.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_845.jpg,0,1,0,30.19029
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_44_914.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_44_914.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_44_914.jpg,0,1,0,30.19029
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_012.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_012.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_012.jpg,-0.15,1,0,30.18427
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_103.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_103.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_103.jpg,-0.4,1,0,30.1575
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_183.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_183.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_183.jpg,0,1,0,30.18919
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_269.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_269.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_269.jpg,0,1,0,30.18997
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_344.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_344.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_344.jpg,0,1,0,30.19021
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_417.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_417.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_417.jpg,0,1,0,30.1903
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_505.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_505.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_505.jpg,0,1,0,30.19029
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_608.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_608.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_608.jpg,0,1,0,30.19031
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_695.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_695.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_695.jpg,0,1,0,30.1903
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_775.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_775.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_775.jpg,0,1,0,30.19031
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_844.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_844.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_844.jpg,0,1,0,30.19029
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_45_958.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_45_958.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_45_958.jpg,0,1,0,30.19029
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_034.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_034.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_034.jpg,0,1,0,30.19027
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_113.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_113.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_113.jpg,0,1,0,30.19017
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_193.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_193.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_193.jpg,0,1,0,30.19026
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_269.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_269.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_269.jpg,0,1,0,30.19025
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_354.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_354.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_354.jpg,0,1,0,30.19059
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_436.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_436.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_436.jpg,0,1,0,30.19032
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_516.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_516.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_516.jpg,0,1,0,30.19029
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_599.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_599.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_599.jpg,0,1,0,30.19031
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_665.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_665.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_665.jpg,0,1,0,30.19028
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_752.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_752.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_752.jpg,0,1,0,30.19032
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_823.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_823.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_823.jpg,0,1,0,30.19032
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_46_941.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_46_941.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_46_941.jpg,0,1,0,30.19024
C:\Users\vbansal\python_prog\self_driving_udemy\IMG\center_2021_04_22_18_16_47_021.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\left_2021_04_22_18_16_47_021.jpg,C:\Users\vbansal\python_prog\self_driving_udemy\IMG\right_2021_04_22_18_16_47_021.jpg,0,1,0,30.19035
